number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
314,0.8761840465309514,2025-09-09 16:09:14.894603,2025-09-09 16:09:41.298889,0 days 00:00:26.404286,balanced,0.6000177770609645,0.015512220658198959,10,57,0.15155606060449625,2398,231,0.05322998726454363,0.0010672410247734559,0.985707171372865,,PRUNED
315,0.885198906570811,2025-09-09 16:09:18.138484,2025-09-09 16:11:34.531468,0 days 00:02:16.392984,balanced,0.6135227839012222,0.015403102792599505,16,56,0.20329945135242558,1830,232,0.493613998769797,0.003160284271310416,0.9883039702013721,528.6,COMPLETE
316,0.8735770668882424,2025-09-09 16:09:31.992099,2025-09-09 16:09:45.232092,0 days 00:00:13.239993,balanced,0.6507374691376954,0.02914716462530103,16,52,0.1056346861624825,1606,232,0.018763045893221395,0.0017851937760506266,0.8260131386856051,,PRUNED
317,0.8698379725799751,2025-09-09 16:09:33.936357,2025-09-09 16:09:46.200330,0 days 00:00:12.263973,balanced,0.7736648336376918,0.02630152439959059,16,21,0.08814313907578124,2423,242,0.53903430333289,0.00337033091575507,0.9839017801601744,,PRUNED
318,0.8608018280016618,2025-09-09 16:09:41.466920,2025-09-09 16:10:07.100153,0 days 00:00:25.633233,balanced,0.6138967186286077,0.009428052960788972,16,10,0.08085010571560391,1844,241,0.5361167596440789,0.0018904826528985718,0.9891068756412466,,PRUNED
319,0.871229746572497,2025-09-09 16:09:45.502568,2025-09-09 16:10:03.338879,0 days 00:00:17.836311,balanced,0.6140153622528243,0.02375284160439858,12,48,0.23148142383190645,1828,242,4.025027694071115e-05,8.082387726470312e-05,0.7279168212705688,,PRUNED
320,0.8758412962193602,2025-09-09 16:09:46.463877,2025-09-09 16:10:05.674690,0 days 00:00:19.210813,balanced,0.6131735444247708,0.022438275612881715,12,48,0.0015983897997984328,1483,212,0.32915017377397376,0.0006073016742349668,0.7276716419828936,,PRUNED
321,0.8753427503115913,2025-09-09 16:10:03.619101,2025-09-09 16:10:25.416224,0 days 00:00:21.797123,balanced,0.6107040517609237,0.018321585118618217,-1,59,0.008424444372801737,1724,239,0.33570865169470143,0.0006034675394933077,0.758709342930241,,PRUNED
322,0.8812052307179743,2025-09-09 16:10:05.875382,2025-09-09 16:11:55.240540,0 days 00:01:49.365158,balanced,0.6077500452266094,0.01839214150698797,-1,64,0.23696470637426276,1717,238,1.667290300088322,0.0021155838461278656,0.6986215201434964,,PRUNED
323,0.8814238713976346,2025-09-09 16:10:07.387830,2025-09-09 16:11:44.975195,0 days 00:01:37.587365,balanced,0.6062396416695519,0.01786129360728981,-1,64,0.2321261078132745,2580,238,0.08871413208109707,0.000536090015894601,0.7569512223523898,,PRUNED
324,0.8764644786040714,2025-09-09 16:10:25.793950,2025-09-09 16:10:53.170865,0 days 00:00:27.376915,balanced,0.600036658303724,0.018089595335188974,10,53,0.22937070004348392,1655,252,1.2154061681516637,0.00011532599259144327,0.700828890735814,,PRUNED
325,0.8774883391637514,2025-09-09 16:10:29.656911,2025-09-09 16:11:06.963429,0 days 00:00:37.306518,balanced,0.6233073269549424,0.051926485268835976,10,64,0.25849889724935105,1558,251,0.07986184722755815,0.0009606591024404442,0.714595426059328,,PRUNED
326,0.8788001832417124,2025-09-09 16:10:53.321462,2025-09-09 16:11:59.651090,0 days 00:01:06.329628,balanced,0.6366001783098181,0.021542076738742755,-1,64,0.3654184506395951,1785,246,1.0527312895300042e-05,0.0010365120795716525,0.6720131163666307,,PRUNED
327,0.875436227669298,2025-09-09 16:11:07.280065,2025-09-09 16:11:32.321486,0 days 00:00:25.041421,balanced,0.607042545527696,0.022445199230402307,-1,37,0.35407727453748505,1772,246,1.706713422811965,0.0015704828046455524,0.7357893953465428,,PRUNED
328,0.8748130452845866,2025-09-09 16:11:32.759038,2025-09-09 16:11:47.211518,0 days 00:00:14.452480,balanced,0.6243800019259595,0.030467413812522177,-1,71,0.23309409794644212,2579,185,1.06620400759721e-05,0.00023888743506186587,0.8113382062449065,,PRUNED
329,0.8819965017491255,2025-09-09 16:11:34.965892,2025-09-09 16:13:21.194097,0 days 00:01:46.228205,balanced,0.637069209015007,0.015499526449542842,16,57,0.2189860170320106,1953,236,0.11721962111970027,0.004091549185094993,0.9759299951854126,,PRUNED
330,0.8671479019526381,2025-09-09 16:11:45.283573,2025-09-09 16:13:08.890579,0 days 00:01:23.607006,balanced,0.6339907565686469,0.0023925426788577015,16,57,0.36142282931003333,1945,226,0.9951036268808089,0.0032600444833729768,0.9771141741609455,,PRUNED
331,0.8677295388450352,2025-09-09 16:11:47.620579,2025-09-09 16:12:16.115824,0 days 00:00:28.495245,balanced,0.6351504111377864,0.01481067587438489,16,57,0.3654133396014868,1796,229,4.0246581687523415,0.003462862468473587,0.980441817041306,,PRUNED
332,0.8725799750727046,2025-09-09 16:11:55.423645,2025-09-09 16:12:20.004715,0 days 00:00:24.581070,balanced,0.634292263836284,0.015053064256901422,16,52,0.37627080656992906,1803,229,6.534768277548496e-05,0.0031824579601292835,0.9923544439315473,,PRUNED
333,0.8564707104279186,2025-09-09 16:11:59.863164,2025-09-09 16:12:16.404912,0 days 00:00:16.541748,balanced,0.6768234775846593,0.015641278470190135,16,57,2.459307449041681,1832,227,0.5052538763804579,0.0022990832864275583,0.9940567695472463,,PRUNED
334,0.8754777731616119,2025-09-09 16:12:16.670549,2025-09-09 16:12:49.385260,0 days 00:00:32.714711,balanced,0.6193568414768593,0.012364841101955073,16,50,0.09506411318710568,1915,234,0.7573192399134863,0.001139575232962979,0.9925339072910996,,PRUNED
335,0.8738990444536767,2025-09-09 16:12:16.901781,2025-09-09 16:12:44.105808,0 days 00:00:27.204027,balanced,0.649432860285339,0.016342955814582703,16,51,0.09649850618109607,1417,233,0.8871001204350791,0.003100071991019796,0.9762891657722221,,PRUNED
336,0.877430411300374,2025-09-09 16:12:20.153843,2025-09-09 16:12:58.938056,0 days 00:00:38.784213,balanced,0.6177258725040224,0.012283145444703726,16,51,0.09309110251660321,2029,104,1.0953594804869267,0.001406793577346279,0.9906064688203918,,PRUNED
337,0.867843788948899,2025-09-09 16:12:44.274792,2025-09-09 16:13:03.008132,0 days 00:00:18.733340,balanced,0.6177211418297226,0.025124375966540283,10,48,0.16752371472596483,2018,236,0.30092930793051836,0.0013682603138999657,0.9909092459711397,,PRUNED
338,0.8769007062733694,2025-09-09 16:12:49.562063,2025-09-09 16:13:15.421210,0 days 00:00:25.859147,balanced,0.7439529333147934,0.018460540779741987,10,41,0.18127967582705728,2778,237,0.2705013478453566,0.0014506610301446728,0.6586843949958049,,PRUNED
339,0.8770045700041547,2025-09-09 16:12:59.160170,2025-09-09 16:13:20.227693,0 days 00:00:21.067523,balanced,0.6066459294036266,0.02546622219372546,10,39,0.15974908355216877,1675,243,0.13237918139382562,5.3835746341982786e-05,0.6556406279496636,,PRUNED
340,0.8753739094308267,2025-09-09 16:13:03.232614,2025-09-09 16:13:27.876860,0 days 00:00:24.644246,balanced,0.6002023653337668,0.019038954371574383,10,37,0.007648655557123546,1674,243,0.12111271537393895,0.0007916894522446378,0.9824221085447907,,PRUNED
341,0.8686746987951807,2025-09-09 16:13:09.133382,2025-09-09 16:13:32.976766,0 days 00:00:23.843384,balanced,0.6074194464016763,0.019340382907362865,10,41,0.17613489944972502,2246,242,0.13098492315750915,1.3878785096838069e-05,0.7207174290109825,,PRUNED
342,0.8713751557955961,2025-09-09 16:13:15.816162,2025-09-09 16:13:40.010357,0 days 00:00:24.194195,balanced,0.6074282773744679,0.02122471374489045,10,60,1.3105874587020236,1710,242,0.14121383372133203,0.005768189242065599,0.7292537440646722,,PRUNED
343,0.8664831740756128,2025-09-09 16:13:20.398471,2025-09-09 16:13:45.087239,0 days 00:00:24.688768,balanced,0.6119009562035983,0.019529859345481654,10,60,1.3861538691959303,2236,255,0.5043883954649827,0.008037384056604818,0.9993116140192229,,PRUNED
344,0.8670440382218527,2025-09-09 16:13:21.772573,2025-09-09 16:13:42.356851,0 days 00:00:20.584278,balanced,0.6007638758351389,0.020777996887950664,10,31,1.3762486758352042,1445,77,0.5009464116218624,0.0007792958659314302,0.72162149121711,,PRUNED
345,0.8747091815538016,2025-09-09 16:13:28.171645,2025-09-09 16:13:52.339749,0 days 00:00:24.168104,,0.6259100662134125,0.020796199127709705,10,53,0.49005045826555726,2172,255,0.46366651931565595,0.00046176216426493884,0.8888377384397328,,PRUNED
346,0.8771499792272539,2025-09-09 16:13:33.375281,2025-09-09 16:14:09.684497,0 days 00:00:36.309216,,0.6254719508372955,0.02171893260448403,6,54,0.002393318804566851,1439,248,0.5898112054737287,0.0004462882256609207,0.7336596715665966,,PRUNED
347,0.8732447029497299,2025-09-09 16:13:41.439874,2025-09-09 16:14:15.854276,0 days 00:00:34.414402,,0.6232869523454073,0.01675824501659428,6,29,0.5124534540316774,2314,254,0.5064197516817273,0.0004881176592504286,0.932832548718252,,PRUNED
348,0.8735147486497714,2025-09-09 16:13:43.737553,2025-09-09 16:14:24.942790,0 days 00:00:41.205237,,0.6250489477861638,0.013884709633060866,6,53,0.4916843645654334,1554,255,0.5144510770119519,0.00043145391058583383,0.7362445299763931,,PRUNED
349,0.875,2025-09-09 16:13:45.814665,2025-09-09 16:14:13.381740,0 days 00:00:27.567075,,0.6274581481985698,0.013528009926957985,-1,55,0.007779599757178707,1532,248,0.05371683338811344,0.00045814535519031875,0.7465810943555693,,PRUNED
350,0.875218113834649,2025-09-09 16:13:53.192410,2025-09-09 16:14:35.912262,0 days 00:00:42.719852,balanced,0.6235296844707234,0.013737840081398781,6,47,0.28905643202456777,1532,248,0.008564343936483724,0.00021582217208458132,0.769645252259125,,PRUNED
351,0.875737432488575,2025-09-09 16:14:10.070099,2025-09-09 16:14:56.507888,0 days 00:00:46.437789,balanced,0.7834561640711081,0.01372213431569835,6,47,0.2957583131082555,1542,248,0.0007531446565883287,0.0002138884148789867,0.7697696067692436,,PRUNED
352,0.8708246780224347,2025-09-09 16:14:13.931144,2025-09-09 16:14:55.597749,0 days 00:00:41.666605,balanced,0.647030024736123,0.016676528655366403,6,46,0.2947485728393485,1340,234,0.22840738867813815,0.00014842004411101827,0.740089812031376,,PRUNED
353,0.8698275862068966,2025-09-09 16:14:16.654925,2025-09-09 16:14:39.334496,0 days 00:00:22.679571,balanced,0.6472247329972997,0.016518979417867067,16,46,0.27623108450239475,1347,238,0.0006518492083122027,0.00019999060012899407,0.9629485661254308,,PRUNED
354,0.8446302451184048,2025-09-09 16:14:25.510656,2025-09-09 16:14:37.087506,0 days 00:00:11.576850,balanced,0.6146743993128531,0.023640127248071918,16,47,4.535692311754998,1634,235,0.23749958297148818,0.00025050679146972223,0.9513138192740352,,PRUNED
355,0.8739094308267552,2025-09-09 16:14:36.800925,2025-09-09 16:15:04.611868,0 days 00:00:27.810943,balanced,0.6144496184339697,0.016303108301202997,16,46,0.28828182863274515,2470,232,0.21398691191617197,0.02919458594610223,0.944918973404189,,PRUNED
356,0.8769941836310761,2025-09-09 16:14:37.467524,2025-09-09 16:15:14.716674,0 days 00:00:37.249150,balanced,0.6138345219729004,0.01662060042214305,-1,60,0.10049690740883177,2486,216,1.873496712488604,0.040925334182845,0.7095877872391916,,PRUNED
357,0.8818507412960186,2025-09-09 16:14:40.118437,2025-09-09 16:17:03.412045,0 days 00:02:23.293608,balanced,0.614637971136978,0.017160008670548343,14,68,0.10009465395749963,1755,233,1.5829547319370036,0.00010788022126986273,0.8661420370084101,,PRUNED
358,0.8822255538897218,2025-09-09 16:14:56.161131,2025-09-09 16:16:20.410396,0 days 00:01:24.249265,balanced,0.9950763134570951,0.0260379955625681,14,61,0.09854040850483427,1880,231,7.886827159275925e-07,0.001996034571383855,0.7140887932076443,,PRUNED
359,0.8665662650602408,2025-09-09 16:14:56.918734,2025-09-09 16:15:10.276190,0 days 00:00:13.357456,balanced,0.6131171963880879,0.027466067486272904,14,69,2.173551284779222,1892,232,7.320979756560547e-07,0.002025948228734705,0.7094856872356894,,PRUNED
360,0.8773161611965102,2025-09-09 16:15:04.850674,2025-09-09 16:15:16.500567,0 days 00:00:11.649893,balanced,0.6119830277158314,0.09700799483180882,14,60,0.07926702302822554,1754,217,2.3704612722987135,0.0020503439428189276,0.7087660596351028,,PRUNED
361,0.898967183075129,2025-09-09 16:15:10.758604,2025-09-09 16:19:19.611516,0 days 00:04:08.852912,balanced,0.6082555883875127,0.012264359467697064,-1,60,0.08667853938576965,1740,240,2.21482817368652,0.0007976720852106108,0.7509331633728561,,PRUNED
362,0.8730265891150809,2025-09-09 16:15:16.010956,2025-09-09 16:15:36.654072,0 days 00:00:20.643116,balanced,0.6003771616796302,0.023973466755672024,10,58,0.6426017210362551,1476,159,0.8003157777426448,0.00010190876289763214,0.7489205444134562,,PRUNED
363,0.8773265475695887,2025-09-09 16:15:16.949099,2025-09-09 16:16:01.264331,0 days 00:00:44.315232,balanced,0.7228384089687203,0.009655985331818053,10,56,0.6394038229747772,1493,240,1.5169783515064367e-06,0.0008702745922723701,0.9997057843888286,,PRUNED
364,0.8781754955855405,2025-09-09 16:15:36.882888,2025-09-09 16:16:47.611995,0 days 00:01:10.729107,balanced,0.6090818225529276,0.03631154267184364,-1,54,0.16954474820529358,1600,240,1.2038982343527151,0.0008002551785298251,0.7288351572366341,,PRUNED
365,0.8693498130452847,2025-09-09 16:16:01.536179,2025-09-09 16:16:18.162666,0 days 00:00:16.626487,balanced,0.6070320312259792,0.03639990036508199,-1,17,0.16643710610555312,1633,92,1.1302563952930496,0.0007254139630030698,0.9856951966661965,,PRUNED
366,0.8811531734132932,2025-09-09 16:16:18.461258,2025-09-09 16:18:39.695207,0 days 00:02:21.233949,balanced,0.6001961168701705,0.012346164340019861,-1,67,0.0001018634212371734,1579,244,0.3530763867839221,0.0011390472487965893,0.7297609052719386,,PRUNED
367,0.877253842958039,2025-09-09 16:16:20.721439,2025-09-09 16:16:44.969298,0 days 00:00:24.247859,balanced,0.6188204095090482,0.018336671557276755,-1,51,0.16743097044925015,2101,244,0.3490432126476,0.0011528236156645101,0.6866432762745088,,PRUNED
368,0.8613523057748234,2025-09-09 16:16:45.286248,2025-09-09 16:17:09.141426,0 days 00:00:23.855178,balanced,0.6065163020170158,0.012415179405644718,10,42,1.6907643577235592,1399,225,9.00483122089408e-05,0.0007051411224018499,0.7292295318564594,,PRUNED
369,0.874781886165351,2025-09-09 16:16:48.396821,2025-09-09 16:17:26.860418,0 days 00:00:38.463597,balanced,0.6412252548263064,0.012764948959640018,10,68,0.06957981300335613,1412,250,7.337640306638966e-06,0.0013894207342207141,0.7247350681260692,,PRUNED
370,0.8649252181138346,2025-09-09 16:17:04.423745,2025-09-09 16:17:19.761911,0 days 00:00:15.338166,balanced,0.6000968564559483,0.044221131697702074,10,36,1.062491488387539,1559,225,6.156896830622971e-06,0.0003051914504022925,0.7236874840766856,,PRUNED
371,0.8785711311011162,2025-09-09 16:17:09.605971,2025-09-09 16:18:48.125468,0 days 00:01:38.519497,balanced,0.6313991846256941,0.04374091028705545,10,188,0.0033799671350417506,1573,250,0.3616456403158475,0.001240959534990481,0.740702575602638,,PRUNED
372,0.9005601365983675,2025-09-09 16:17:20.242871,2025-09-09 16:19:55.039534,0 days 00:02:34.796663,balanced,0.8367289596020582,0.015008559735058071,-1,64,0.005598568362278497,1702,246,0.3504719512305428,0.0013892853798356895,0.739384512074699,,PRUNED
373,0.8785503081792436,2025-09-09 16:17:27.408334,2025-09-09 16:18:54.784434,0 days 00:01:27.376100,balanced,0.6312357101426191,0.01498480923058916,-1,64,0.0061783397565652876,1637,25,0.32938832544335644,0.001157054437005631,0.7429021956051186,,PRUNED
374,0.875020772746157,2025-09-09 16:18:40.147438,2025-09-09 16:19:08.741678,0 days 00:00:28.594240,balanced,0.6319958326472431,0.014914908551798282,-1,51,0.40274664265357263,1470,238,0.7454952673085168,0.0006399664306463695,0.7423255517536603,,PRUNED
375,0.8837189186531234,2025-09-09 16:18:48.428987,2025-09-09 16:21:14.726439,0 days 00:02:26.297452,balanced,0.8415911902072423,0.014735807869806324,-1,50,0.41430889570423024,1706,239,3.146828313858545e-05,0.000593105802593851,0.9887344425259089,486.0,COMPLETE
376,0.8744702949729954,2025-09-09 16:18:55.111586,2025-09-09 16:19:13.092554,0 days 00:00:17.980968,balanced,0.6205051666540864,0.029736813629048522,12,50,0.3974550401413012,1706,239,0.784935138027225,3.78732410240916e-06,0.9037943836626922,,PRUNED
377,0.8745326132114666,2025-09-09 16:19:08.972332,2025-09-09 16:19:26.905123,0 days 00:00:17.932791,balanced,0.8395363143624015,0.02901758895619323,12,55,0.23080468942158144,1705,245,0.8058190710688597,0.00029917970861946015,0.9845992614134308,,PRUNED
378,0.8783212560386474,2025-09-09 16:19:13.445289,2025-09-09 16:21:13.701798,0 days 00:02:00.256509,balanced,0.9321215345786544,0.022185560916658315,16,161,0.21694951735014825,1497,245,0.1775214165460403,0.0003757891543886757,0.66940474855392,,PRUNED
379,0.8866923114747847,2025-09-09 16:19:20.205950,2025-09-09 16:21:21.049227,0 days 00:02:00.843277,balanced,0.6595827824165866,0.023299685557022,16,55,0.22741313837627913,1465,198,0.0015044299951951572,3.3799510812304875e-05,0.9879011017897558,363.4,COMPLETE
380,0.8759867054424595,2025-09-09 16:19:27.315362,2025-09-09 16:21:03.924946,0 days 00:01:36.609584,balanced,0.6551149525700976,0.003949004285379746,16,57,0.18949235023277478,2376,44,0.18189495246896795,0.0025754865874383554,0.9917971651465557,,PRUNED
381,0.8722476111341919,2025-09-09 16:19:55.414850,2025-09-09 16:20:16.327432,0 days 00:00:20.912582,balanced,0.619240334173379,0.022014921966416395,16,57,0.22417185254173366,1484,229,0.18834110746906754,0.00256461171591196,0.7862981600188066,,PRUNED
382,0.8666909015371832,2025-09-09 16:20:16.729457,2025-09-09 16:20:41.512986,0 days 00:00:24.783529,balanced,0.6416325010140529,0.019150765275785388,10,41,0.18300067938144485,1639,242,0.07246962583852071,0.0005084867681693533,0.6675948014664372,,PRUNED
383,0.871510178645617,2025-09-09 16:20:42.183480,2025-09-09 16:21:57.775638,0 days 00:01:15.592158,balanced,0.61851970683205,0.01035917929460134,4,43,0.33373459403595485,1507,250,0.6128590308552014,0.00036490320479127744,0.9948176096853293,,PRUNED
384,0.8749376817615289,2025-09-09 16:21:04.521776,2025-09-09 16:21:39.376415,0 days 00:00:34.854639,balanced,0.618988253465333,0.02296974124882445,10,72,0.31522552161126804,1498,251,3.33758461447828e-05,0.01608004580538112,0.7168273199547509,,PRUNED
385,0.8718944744495223,2025-09-09 16:21:14.867512,2025-09-09 16:22:11.418726,0 days 00:00:56.551214,balanced,0.8547025773481463,0.018826243007781365,4,43,0.30208823172355315,1838,251,0.5637554683412529,5.2561197948338203e-08,0.7172326364882733,,PRUNED
386,0.8771395928541753,2025-09-09 16:21:16.178603,2025-09-09 16:21:54.045370,0 days 00:00:37.866767,balanced,0.6075353406375499,0.018690608877576443,10,43,0.3087568299565683,1826,200,0.6072114860700016,0.0016045353644273562,0.9718318056619759,,PRUNED
387,0.8734939759036144,2025-09-09 16:21:22.368609,2025-09-09 16:21:51.548127,0 days 00:00:29.179518,balanced,0.6505926256513441,0.024145469953053444,16,53,0.34770528573449716,1222,198,0.005662198018608665,0.0009127731928359233,0.9783103425386818,,PRUNED
388,0.877233070211882,2025-09-09 16:21:40.047886,2025-09-09 16:22:17.814924,0 days 00:00:37.767038,balanced,0.6517212099098909,0.026326133390035783,16,120,0.3254066641440999,1381,200,1.2929225981919412,2.6003427272834167e-05,0.9819517409833843,,PRUNED
389,,2025-09-09 16:21:52.242668,,,balanced,0.6641488347009739,0.027377697852076992,16,36,0.28958852318395234,1394,205,3.781518334988816e-06,0.24258109374310205,0.9731297769967564,,RUNNING
390,0.870835064395513,2025-09-09 16:21:54.969189,2025-09-09 16:22:15.148973,0 days 00:00:20.179784,balanced,0.6587101675742149,0.026696209480340783,16,35,0.147524425541164,1393,194,0.010998902832017881,1.549330318618199e-05,0.9612511386697327,,PRUNED
391,0.8721333610303282,2025-09-09 16:21:58.533592,2025-09-09 16:22:17.102674,0 days 00:00:18.569082,balanced,0.6478873185293677,0.027287882384602204,16,37,0.1437443402833934,1367,182,0.0109913285797395,2.716826659158877e-05,0.9829460113718906,,PRUNED
392,0.8735147486497714,2025-09-09 16:22:11.751548,2025-09-09 16:22:38.453907,0 days 00:00:26.702359,balanced,0.657208693147708,0.026792161668813624,16,49,0.14233161248180243,1385,179,1.20501621399021,2.8270046451607987e-05,0.9990714537026276,,PRUNED
393,0.8733174075612795,2025-09-09 16:22:16.366281,2025-09-09 16:22:40.595796,0 days 00:00:24.229515,balanced,0.6436624744733817,0.02129156243116852,16,49,0.479410684758789,1439,167,0.01776476625122543,5.4023180403871225e-05,0.9888406639620162,,PRUNED
394,,2025-09-09 16:22:17.696920,,,balanced,0.6623938620768254,0.0013379133923739736,16,50,0.44935865267955083,1421,226,0.0012039061915153633,7.650553552859421e-05,0.9946984113557591,,RUNNING
395,0.8681657665143332,2025-09-09 16:22:18.711376,2025-09-09 16:22:37.675666,0 days 00:00:18.964290,balanced,0.640254535619782,0.020915713420044245,16,24,0.5165372900726408,1438,222,0.03856494304901699,6.82025000600779e-05,0.9924285319362061,,PRUNED
396,0.8439862899875363,2025-09-09 16:22:38.232411,2025-09-09 16:22:46.880772,0 days 00:00:08.648361,balanced,0.6624064019626456,0.020930731286179727,-1,49,3.3152573454901964,1443,210,1.0267385898007324,0.0016711186147132227,0.9968432527228499,,PRUNED
397,0.873743248857499,2025-09-09 16:22:38.944713,2025-09-09 16:22:52.270393,0 days 00:00:13.325680,balanced,0.6391261340843212,0.020857926693378433,-1,55,0.23171010399556816,1437,115,0.002144017863423316,4.130792349436253e-05,0.6800147749130435,,PRUNED
398,0.8769837972579975,2025-09-09 16:22:41.224036,2025-09-09 16:22:50.521518,0 days 00:00:09.297482,,0.6269046453153774,0.03164181735185226,-1,54,0.23513546879272051,1536,192,0.9156476120047093,3.867511305996143e-05,0.8353624763833271,,PRUNED
399,,2025-09-09 16:22:46.945015,,,,0.9186291645045462,0.03202331788736679,-1,54,0.24855325439949413,1542,208,3.999170317153407e-06,4.083830996118859e-05,0.9749177929475815,,RUNNING
400,,2025-09-09 16:22:50.635049,,,balanced,0.6062417022215456,0.017752757221777778,-1,62,0.9450227095560748,1304,208,0.0015553537772363892,0.0008375583123877315,0.6809015288617071,,RUNNING
401,,2025-09-09 16:22:52.455171,,,balanced,0.6067734036572464,0.017603451751536218,-1,62,0.09881455584422738,1589,207,0.393820876767881,0.000839232657551948,0.9789394932230474,,RUNNING
